kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,depth_duration_ratio,radius_period_ratio,impact_duration_ratio,insol_radius_ratio
11760959,K01484.01,,FALSE POSITIVE,FALSE POSITIVE,0.133,0,0,1,0,3.47021401,2.206e-05,-2.206e-05,356.09943,0.00469,-0.00469,0.076,0.41,-0.076,2.289,0.155,-0.155,1105.2,85.9,-85.9,2.4,0.21,-0.23,933.0,,,179.02,64.59,-52.77,8.3,1.0,q1_q17_dr25_tce,4922.0,176.0,-176.0,4.555,0.066,-0.044,0.744,0.065,-0.072,290.61679,49.957619,15.305,482.8309305373526,0.6915999973154393,0.033202271734381825,74.59166666666667
5283458,K01547.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,30.69395532,1.556e-05,-1.556e-05,365.665214,0.000358,-0.000358,0.001,0.186,-0.001,2.9512,0.0166,-0.0166,18121.0,109.0,-109.0,13.72,4.37,-1.45,614.0,,,33.69,32.59,-10.67,196.6,1.0,q1_q17_dr25_tce,6137.0,193.0,-236.0,4.46,0.054,-0.202,1.018,0.324,-0.108,294.2009,40.455959,15.673,6140.2141501762,0.4469935483049371,0.0003388452155055571,2.455539358600583
9940565,K01548.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.139325409,1.134e-06,-1.134e-06,135.062261,0.000418,-0.000418,1.019,1.09,-0.014,2.8056,0.0227,-0.0227,6897.8,50.8,-50.8,11.61,1.15,-0.94,1007.0,,,243.34,84.03,-59.38,164.4,1.0,q1_q17_dr25_tce,4765.0,130.0,-130.0,4.642,0.032,-0.052,0.666,0.066,-0.054,286.25644,46.89267,14.708,2458.5828343313374,5.4269443774927835,0.36320216709438263,20.959517657192077
8053552,K01549.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,29.481061268,9.6e-06,-9.6e-06,134.22446,0.000261,-0.000261,0.983,0.099,-0.053,3.6636,0.0234,-0.0234,11871.0,48.3,-48.3,16.61,4.49,-3.01,571.0,,,25.1,20.52,-10.19,332.0,1.0,q1_q17_dr25_tce,5631.0,169.0,-169.0,4.41,0.171,-0.209,0.901,0.244,-0.163,299.05585,43.897202,15.135,3240.255486406813,0.5634125531983206,0.26831531826618626,1.5111378687537629
9663113,K00179.02,Kepler-458 b,CONFIRMED,CANDIDATE,0.0,0,0,0,0,572.376632,0.006215,-0.006215,306.51006,0.00425,-0.00425,0.712,0.063,-0.332,24.42,0.559,-0.559,1743.4,22.3,-22.3,5.8,1.04,-0.77,264.0,,,1.15,0.56,-0.35,78.6,2.0,q1_q17_dr25_tce,6226.0,112.0,-124.0,4.264,0.115,-0.115,1.299,0.231,-0.173,297.04541,46.328701,13.955,71.39230139230139,0.010133187967044748,0.029156429156429152,0.1982758620689655
8111381,K01550.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,2.233799622,9.59e-07,-9.59e-07,134.720709,0.000346,-0.000346,1.249,1.543,-0.176,3.04,0.0173,-0.0173,2658.5,13.9,-13.9,28.63,7.92,-2.64,1287.0,,,650.73,527.42,-175.21,228.9,1.0,q1_q17_dr25_tce,5741.0,153.0,-170.0,4.555,0.035,-0.196,0.846,0.234,-0.078,296.36569,43.905571,15.195,874.5065789473684,12.816727032287053,0.4108552631578948,22.728955640936082
5444549,K01551.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,31.13862664,3.111e-05,-3.111e-05,415.9492,0.00065,-0.00065,0.889,0.011,-0.008,5.2482,0.0492,-0.0492,11427.0,121.0,-121.0,12.88,3.72,-1.24,582.0,,,27.22,23.83,-8.14,163.7,1.0,q1_q17_dr25_tce,5919.0,182.0,-223.0,4.485,0.05,-0.2,1.0,0.289,-0.096,290.56668,40.678162,15.821,2177.3179375785985,0.41363417047605544,0.16939141038832362,2.1133540372670807
10004738,K01598.03,Kepler-310 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.93068791,7.526e-05,-7.526e-05,134.42851,0.00409,-0.00409,0.912,0.008,-0.629,2.312,0.117,-0.117,186.5,13.8,-13.8,1.4,0.11,-0.06,665.0,,,46.19,10.38,-6.25,14.9,3.0,q1_q17_dr25_tce,5497.0,74.0,-82.0,4.57,0.014,-0.063,0.839,0.065,-0.035,288.83936,46.98674,14.279,80.66608996539793,0.10049754965761773,0.39446366782006925,32.99285714285714
5474613,K01599.01,Kepler-1659 c,CONFIRMED,CANDIDATE,0.9,0,0,0,0,20.4074846,0.0003129,-0.0003129,140.1821,0.0134,-0.0134,0.986,6.191,-0.009,8.839,0.492,-0.492,363.4,18.0,-18.0,2.9,0.87,-0.31,660.0,,,44.8,39.4,-13.58,24.5,1.0,q1_q17_dr25_tce,5823.0,158.0,-193.0,4.472,0.052,-0.208,0.972,0.291,-0.104,298.37384,40.61842,14.802,41.113248104989246,0.14210472563580911,0.11155108043896368,15.448275862068964
4860932,K01600.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,12.36564669,5.915e-05,-5.915e-05,140.92029,0.00397,-0.00397,1.22,71.74,-0.04,3.644,0.215,-0.215,388.4,21.1,-21.1,24.89,7.6,-2.54,804.0,,,98.51,88.19,-28.96,22.8,1.0,q1_q17_dr25_tce,6075.0,163.0,-199.0,4.495,0.052,-0.208,0.952,0.291,-0.097,297.84399,39.989811,14.59,106.58616904500548,2.0128344779677674,0.33479692645444564,3.9578143832864607
5438757,K01601.01,Kepler-903 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,10.35078415,4.721e-05,-4.721e-05,133.71163,0.00378,-0.00378,0.79,0.043,-0.551,6.253,0.119,-0.119,273.1,8.5,-8.5,1.97,0.31,-0.27,842.0,,,119.01,48.73,-35.39,36.5,1.0,q1_q17_dr25_tce,5534.0,82.0,-74.0,4.338,0.138,-0.103,1.08,0.165,-0.15,288.77103,40.664181,14.659,43.675035982728296,0.19032374469909122,0.12633935710858787,60.41116751269036
5438757,K01601.02,Kepler-903 c,CONFIRMED,CANDIDATE,0.838,0,0,0,0,62.9224936,0.0007859,-0.0007859,151.6882,0.0107,-0.0107,0.928,0.014,-0.655,11.64,0.317,-0.317,417.8,16.2,-16.2,2.75,0.42,-0.38,462.0,,,10.73,4.4,-3.19,28.7,2.0,q1_q17_dr25_tce,5534.0,82.0,-74.0,4.338,0.138,-0.103,1.08,0.165,-0.15,288.77103,40.664181,14.659,35.893470790378004,0.0437045616386697,0.07972508591065292,3.901818181818182
7750419,K01708.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,32.7737631,0.0001788,-0.0001788,151.44352,0.00463,-0.00463,0.971,0.008,-0.687,3.416,0.241,-0.241,564.5,28.8,-28.8,5.0,0.78,-1.17,686.0,,,52.22,21.88,-23.25,21.7,1.0,q1_q17_dr25_tce,5640.0,84.0,-76.0,4.076,0.203,-0.087,1.534,0.24,-0.36,290.88232,43.47176,14.758,165.25175644028104,0.15256105881841808,0.2842505854800937,10.443999999999999
5972334,K00191.04,Kepler-487 c,CONFIRMED,CANDIDATE,0.0,0,0,0,0,38.6520796,0.0002564,-0.0002564,164.04455,0.00516,-0.00516,0.038,0.395,-0.038,5.607,0.179,-0.179,566.5,24.4,-24.4,2.07,0.21,-0.16,487.0,,,13.28,4.15,-2.81,24.8,4.0,q1_q17_dr25_tce,5422.0,108.0,-108.0,4.484,0.063,-0.077,0.887,0.09,-0.067,295.28723,41.221958,14.991,101.03442125914036,0.053554686356384294,0.006777242732298912,6.415458937198068
7815744,K01710.01,Kepler-933 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,14.20442616,6.285e-05,-6.285e-05,142.7332,0.00345,-0.00345,0.011,0.433,-0.011,3.898,0.104,-0.104,800.6,33.3,-33.3,1.9,0.3,-0.12,602.0,,,31.1,16.7,-7.29,26.7,1.0,q1_q17_dr25_tce,5350.0,193.0,-171.0,4.647,0.03,-0.096,0.678,0.105,-0.045,289.56866,43.538609,15.469,205.38737814263726,0.1337611233708578,0.0028219599794766545,16.36842105263158
7955580,K01711.01,Kepler-934 b,CONFIRMED,CANDIDATE,0.991,0,0,0,0,55.673582,0.0002722,-0.0002722,136.54906,0.00406,-0.00406,0.274,0.179,-0.274,3.778,0.118,-0.118,765.1,37.9,-37.9,2.19,0.1,-0.13,384.0,,,5.16,0.85,-0.85,22.7,1.0,q1_q17_dr25_tce,4998.0,79.0,-79.0,4.53,0.056,-0.032,0.808,0.037,-0.046,290.28845,43.755322,15.061,202.5145579671784,0.03933643069705843,0.0725251455796718,2.356164383561644
8230616,K01713.01,Kepler-316 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.82778157,1.744e-05,-1.744e-05,131.78839,0.0022,-0.0022,0.336,0.124,-0.336,2.3726,0.0632,-0.0632,545.8,18.5,-18.5,1.34,0.08,-0.06,577.0,,,26.31,5.4,-4.33,32.2,2.0,q1_q17_dr25_tce,4198.0,83.0,-83.0,4.689,0.023,-0.028,0.574,0.032,-0.028,290.82602,44.184109,15.224,230.04299081176768,0.19625701060615505,0.14161679170530223,19.634328358208954
9692345,K01485.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.687895191,1.21e-06,-1.21e-06,133.66492,0.00144,-0.00144,0.018,0.362,-0.018,2.4233,0.0542,-0.0542,462.5,9.3,-9.3,1.35,0.1,-0.11,1391.0,,,888.72,256.56,-230.67,60.9,1.0,q1_q17_dr25_tce,4478.0,133.0,-133.0,4.615,0.053,-0.025,0.651,0.046,-0.056,282.17941,46.457169,15.657,190.85544505426486,1.9625082682108765,0.0074278875913011185,658.3111111111111
7898352,K01486.01,Kepler-302 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,127.2824442,0.0001696,-0.0001696,163.89,0.00115,-0.00115,0.827,0.009,-0.011,7.1545,0.0744,-0.0744,8088.6,62.6,-62.6,12.04,1.87,-2.06,392.0,,,5.61,2.49,-2.03,148.1,1.0,q1_q17_dr25_tce,5733.0,115.0,-104.0,4.281,0.143,-0.104,1.183,0.184,-0.202,294.31699,43.629341,15.505,1130.5611852680133,0.09459277809814402,0.11559158571528409,0.4659468438538207
11402995,K00173.01,Kepler-481 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.06083238,1.495e-05,-1.495e-05,138.96723,0.00126,-0.00126,0.672,0.015,-0.515,4.5718,0.0508,-0.0508,460.2,6.1,-6.1,2.58,0.41,-0.4,899.0,,,154.16,68.53,-51.89,86.4,1.0,q1_q17_dr25_tce,5705.0,114.0,-103.0,4.297,0.156,-0.104,1.14,0.177,-0.177,291.90704,49.262051,13.844,100.66057132857956,0.25644001435992514,0.14698805722035085,59.751937984496124
7898352,K01486.02,Kepler-302 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,30.1837021,0.0001154,-0.0001154,146.64675,0.00311,-0.00311,0.011,0.392,-0.011,5.879,0.103,-0.103,974.9,28.9,-28.9,3.65,0.57,-0.62,634.0,,,38.2,17.02,-13.79,37.9,2.0,q1_q17_dr25_tce,5733.0,115.0,-104.0,4.281,0.143,-0.104,1.183,0.184,-0.202,294.31699,43.629341,15.505,165.8275216873618,0.12092618685101586,0.0018710665079095085,10.465753424657535
12062667,K01487.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.92928244,1.547e-05,-1.547e-05,133.72275,0.00474,-0.00474,1.14,1.187,-0.032,6.794,0.211,-0.211,268.6,8.0,-8.0,38.42,6.95,-12.9,2112.0,,,4706.45,2516.39,-2847.92,39.2,1.0,q1_q17_dr25_tce,6634.0,161.0,-181.0,3.831,0.3,-0.1,2.251,0.407,-0.756,292.07269,50.54829,12.674,39.53488372093024,13.115840069010211,0.16779511333529584,122.49999999999999
7984047,K01552.01,,CANDIDATE,CANDIDATE,0.939,0,0,0,0,77.63424586,6.004e-05,-6.004e-05,417.153212,0.000517,-0.000517,0.113,0.118,-0.113,4.1002,0.0259,-0.0259,16612.0,102.0,-102.0,9.4,0.67,-0.92,325.0,,,2.65,0.85,-0.79,185.5,1.0,q1_q17_dr25_tce,4812.0,172.0,-172.0,4.548,0.066,-0.039,0.755,0.054,-0.074,298.92593,43.75037,15.915,4051.5096824545144,0.12108058622674436,0.02755963123750061,0.28191489361702127
7951018,K01553.01,Kepler-890 b,CONFIRMED,CANDIDATE,0.331,0,0,0,0,52.75878505,3.347e-05,-3.347e-05,156.306351,0.000526,-0.000526,0.344,0.079,-0.221,6.6517,0.0404,-0.0404,5805.8,26.6,-26.6,8.76,2.91,-0.97,540.0,,,20.08,19.73,-6.5,265.4,1.0,q1_q17_dr25_tce,6228.0,174.0,-239.0,4.413,0.054,-0.216,1.137,0.378,-0.126,288.43576,43.763489,15.182,872.829502232512,0.1660386984214679,0.051716102650450256,2.2922374429223744
9899355,K01554.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.332564478,2.293e-06,-2.293e-06,354.58908,0.00121,-0.00121,1.248,0.387,-0.081,6.0325,0.076,-0.076,1071.5,11.1,-11.1,27.04,7.89,-2.61,1618.0,,,1627.5,1446.33,-492.96,119.6,1.0,q1_q17_dr25_tce,5995.0,189.0,-231.0,4.536,0.048,-0.192,0.878,0.256,-0.085,295.21103,46.757229,15.866,177.62121840033154,20.29170103692348,0.20687940323249068,60.18860946745562
12644774,K01555.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,41.0772969,0.0001985,-0.0001985,379.12848,0.00311,-0.00311,0.03,0.415,-0.03,5.525,0.114,-0.114,1216.8,44.4,-44.4,3.25,0.91,-0.68,523.0,,,17.74,15.43,-8.07,28.8,1.0,q1_q17_dr25_tce,5665.0,189.0,-189.0,4.381,0.195,-0.214,0.938,0.263,-0.197,289.07703,51.761822,14.907,220.23529411764704,0.07911913015873252,0.005429864253393665,5.458461538461538
9902856,K01556.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,135.9121619,0.0002195,-0.0002195,277.33,0.00118,-0.00118,1.256,63.89,-0.203,5.628,0.0643,-0.0643,10188.0,118.0,-118.0,40.18,12.28,-4.35,370.0,,,4.41,4.09,-1.36,99.5,1.0,q1_q17_dr25_tce,6141.0,192.0,-213.0,4.468,0.07,-0.21,0.959,0.293,-0.104,296.4176,46.732021,15.535,1810.2345415778252,0.2956321159070607,0.22316986496090974,0.10975609756097561
7747425,K01952.04,Kepler-341 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,42.4729078,0.000369,-0.000369,146.28712,0.0076,-0.0076,0.361,0.11,-0.361,7.253,0.214,-0.214,334.0,15.5,-15.5,2.03,0.29,-0.29,539.0,,,19.93,7.6,-6.1,22.8,3.0,q1_q17_dr25_tce,5616.0,76.0,-76.0,4.327,0.132,-0.108,1.111,0.16,-0.16,289.86157,43.472771,14.601,46.049910381910934,0.04779517356238086,0.04977250792775403,9.817733990147785
9892816,K01955.01,Kepler-342 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,15.17026921,4.077e-05,-4.077e-05,132.6655,0.00208,-0.00208,0.917,0.023,-0.652,4.3311,0.0567,-0.0567,224.8,5.2,-5.2,2.47,0.41,-0.34,905.0,,,158.23,72.98,-49.43,45.4,1.0,q1_q17_dr25_tce,6297.0,113.0,-126.0,4.26,0.09,-0.11,1.369,0.228,-0.187,292.67807,46.726711,13.147,51.90367343169172,0.16281846853263587,0.2117245041675325,64.06072874493927
9892816,K01955.02,Kepler-342 d,CONFIRMED,CANDIDATE,0.603,0,0,0,0,39.4576228,0.0002744,-0.0002744,136.47398,0.00536,-0.00536,0.967,0.007,-0.014,9.557,0.387,-0.387,244.8,6.9,-6.9,2.8,0.46,-0.38,658.0,,,44.26,20.41,-13.83,41.6,2.0,q1_q17_dr25_tce,6297.0,113.0,-126.0,4.26,0.09,-0.11,1.369,0.228,-0.187,292.67807,46.726711,13.147,25.61473265669143,0.07096220707954053,0.10118237940776394,15.807142857142857
9836149,K01958.01,Kepler-66 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.8159689,9.02e-05,-9.02e-05,134.4832,0.00409,-0.00409,0.911,0.016,-0.648,3.6765,0.0972,-0.0972,776.8,39.4,-39.4,3.12,0.46,-0.21,699.0,,,56.48,23.14,-11.54,22.5,1.0,q1_q17_dr25_tce,5964.0,107.0,-131.0,4.484,0.04,-0.12,0.933,0.136,-0.063,293.98157,46.687752,15.2,211.2879096967224,0.1751237902082328,0.2477900176798586,18.102564102564102
4813563,K01959.01,Kepler-1026 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,36.5157639,0.0001073,-0.0001073,151.28989,0.0024,-0.0024,0.787,0.005,-0.562,3.6577,0.089,-0.089,861.3,27.6,-27.6,2.55,0.1,-0.14,425.0,,,7.71,1.14,-1.29,34.7,1.0,q1_q17_dr25_tce,4847.0,77.0,-77.0,4.54,0.052,-0.021,0.781,0.03,-0.045,283.60526,39.997978,14.254,235.47584547666565,0.06983285375004847,0.21516253383273642,3.0235294117647062
2985767,K02032.01,Kepler-1063 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.07969236,3.103e-05,-3.103e-05,139.96053,0.00184,-0.00184,0.544,0.396,-0.334,1.375,0.0636,-0.0636,169.5,7.8,-7.8,2.08,0.36,-0.55,931.0,,,177.81,80.9,-86.16,26.2,1.0,q1_q17_dr25_tce,5821.0,78.0,-78.0,4.097,0.221,-0.102,1.547,0.27,-0.406,290.52676,38.142979,12.261,123.27272727272727,0.14773050055477208,0.3956363636363637,85.48557692307692
2304320,K02033.01,Kepler-1064 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,16.54081386,4.043e-05,-4.043e-05,133.95274,0.002,-0.002,0.688,0.011,-0.509,2.5996,0.064,-0.064,370.0,12.8,-12.8,1.57,0.1,-0.08,570.0,,,24.87,5.58,-4.14,32.8,1.0,q1_q17_dr25_tce,5064.0,101.0,-101.0,4.572,0.028,-0.048,0.769,0.049,-0.038,291.74164,37.688938,13.755,142.32958916756422,0.09491673222903918,0.2646561009386059,15.840764331210192
3657758,K02034.01,Kepler-1065 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.609313059,7.605e-06,-7.605e-06,133.79024,0.00186,-0.00186,0.408,0.032,-0.408,1.7752,0.054,-0.054,1375.1,45.1,-45.1,3.26,0.92,-0.31,1092.0,,,336.16,286.59,-94.96,35.0,1.0,q1_q17_dr25_tce,5668.0,169.0,-186.0,4.545,0.036,-0.192,0.868,0.246,-0.082,294.51126,38.790501,15.54,774.616944569626,0.9032189634731266,0.2298332582244254,103.11656441717793
9790806,K02035.01,Kepler-1066 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.93155546,1.502e-05,-1.502e-05,131.76708,0.00606,-0.00606,0.861,0.113,-0.635,1.614,0.217,-0.217,504.9,72.5,-72.5,2.25,0.26,-0.09,1290.0,,,655.43,208.06,-85.99,8.6,1.0,q1_q17_dr25_tce,5461.0,73.0,-81.0,4.552,0.018,-0.102,0.858,0.101,-0.034,298.86658,46.502239,13.007,312.82527881040886,1.1648643006087953,0.533457249070632,291.3022222222222
6382217,K02036.01,Kepler-353 c,CONFIRMED,CANDIDATE,0.978,0,0,0,0,8.41100305,2.326e-05,-2.326e-05,133.79856,0.00234,-0.00234,0.905,0.005,-0.626,2.4553,0.0621,-0.0621,755.6,30.7,-30.7,1.8,0.09,-0.13,472.0,,,11.71,2.42,-2.45,27.6,1.0,q1_q17_dr25_tce,3757.0,75.0,-83.0,4.718,0.039,-0.024,0.539,0.03,-0.038,296.85663,41.758179,15.773,307.7424347330265,0.21400539142593702,0.3685903962855863,6.5055555555555555
5375194,K01825.01,Kepler-964 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.52252364,7.447e-05,-7.447e-05,142.17932,0.00458,-0.00458,0.216,0.232,-0.216,3.987,0.141,-0.141,690.6,36.0,-36.0,2.11,0.2,-0.1,652.0,,,42.82,12.78,-6.99,22.4,1.0,q1_q17_dr25_tce,5338.0,106.0,-106.0,4.557,0.028,-0.077,0.816,0.078,-0.039,295.30008,40.556591,13.895,173.21294206170052,0.1560359631214518,0.05417607223476298,20.293838862559245
6468138,K01826.01,Kepler-965 b,CONFIRMED,CANDIDATE,0.987,0,0,0,0,134.2520474,0.0005467,-0.0005467,182.70534,0.00306,-0.00306,0.001,0.392,-0.001,9.0636,0.0904,-0.0904,832.1,16.6,-16.6,3.43,0.54,-0.53,393.0,,,5.63,2.44,-1.92,57.2,1.0,q1_q17_dr25_tce,5818.0,105.0,-117.0,4.276,0.143,-0.104,1.2,0.186,-0.186,298.51532,41.891201,13.35,91.80678758992013,0.025548958592641918,0.00011033143563264046,1.6413994169096209
10019708,K00199.01,Kepler-490 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.268695042,2.62e-07,-2.62e-07,137.4817205,6.5e-05,-6.5e-05,0.065,0.081,-0.044,3.45188,0.00218,-0.00218,10091.0,7.9,-7.9,16.91,2.61,-3.92,1597.0,,,1539.0,624.72,-678.87,1429.9,1.0,q1_q17_dr25_tce,5927.0,80.0,-80.0,4.046,0.182,-0.098,1.691,0.261,-0.392,295.02567,46.956001,14.879,2923.3345307484615,5.173318337355009,0.018830318551050444,91.01123595505618
11875734,K01828.01,Kepler-966 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,99.7468804,0.0003938,-0.0003938,208.39688,0.00278,-0.00278,0.828,0.066,-0.573,6.804,0.16,-0.16,1287.0,31.3,-31.3,3.94,1.4,-0.75,391.0,,,5.55,5.92,-2.3,45.6,1.0,q1_q17_dr25_tce,5620.0,169.0,-152.0,4.363,0.194,-0.237,0.974,0.346,-0.186,297.27057,50.121811,14.422,189.15343915343914,0.03949998219693696,0.12169312169312169,1.4086294416243654
7697568,K01829.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,22.84156293,4.131e-05,-4.131e-05,138.632,0.00149,-0.00149,1.267,69.51,-0.051,2.5997,0.0692,-0.0692,2940.7,72.5,-72.5,30.0,5.56,-2.98,557.0,,,22.78,13.6,-6.39,47.6,1.0,q1_q17_dr25_tce,5381.0,175.0,-159.0,4.538,0.051,-0.119,0.826,0.153,-0.082,296.52243,43.363369,15.911,1131.1689810362734,1.3133952388432293,0.4873639266069162,0.7593333333333334
7046804,K00205.01,Kepler-492 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,11.720123999,1.574e-06,-1.574e-06,142.173999,0.000109,-0.000109,0.623,0.016,-0.026,3.0039,0.0165,-0.0165,9763.3,17.0,-17.0,7.94,1.06,-0.71,660.0,,,44.89,20.14,-11.57,707.3,1.0,q1_q17_dr25_tce,5215.0,158.0,-142.0,4.564,0.052,-0.078,0.77,0.103,-0.069,295.49667,42.537891,14.518,3250.208062851626,0.6774672350461025,0.20739705050101537,5.653652392947103
7449136,K01890.01,Kepler-1002 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.33643506,1.148e-05,-1.148e-05,133.85442,0.00218,-0.00218,0.641,0.267,-0.427,4.1445,0.0568,-0.0568,108.5,2.6,-2.6,1.75,0.07,-0.09,1453.0,,,1054.56,131.47,-153.35,48.0,1.0,q1_q17_dr25_tce,6180.0,74.0,-80.0,4.133,0.015,-0.015,1.603,0.057,-0.082,293.0795,43.073711,11.704,26.179273736276993,0.403557294364279,0.1546628061286042,602.6057142857143
8680979,K01891.01,Kepler-330 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.95541913,5.098e-05,-5.098e-05,143.30236,0.00263,-0.00263,0.314,0.126,-0.314,3.9851,0.0788,-0.0788,762.6,20.9,-20.9,2.18,0.07,-0.15,573.0,,,25.54,3.59,-4.96,39.0,1.0,q1_q17_dr25_tce,4891.0,78.0,-87.0,4.516,0.067,-0.018,0.805,0.028,-0.056,288.44739,44.801682,15.261,191.36282652881985,0.13663069470240863,0.07879350580913905,11.715596330275227
8680979,K01891.02,Kepler-330 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,8.25980352,4.686e-05,-4.686e-05,137.47021,0.00485,-0.00485,0.161,0.302,-0.161,2.928,0.13,-0.13,298.4,18.0,-18.0,1.35,0.04,-0.1,714.0,,,61.43,8.65,-11.93,18.3,2.0,q1_q17_dr25_tce,4891.0,78.0,-87.0,4.516,0.067,-0.018,0.805,0.028,-0.056,288.44739,44.801682,15.261,101.91256830601093,0.1634421444446175,0.05498633879781421,45.5037037037037
9030537,K01892.01,Kepler-1674 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,62.5613879,0.0003187,-0.0003187,178.40847,0.00403,-0.00403,0.842,0.059,-0.582,5.907,0.11,-0.11,1372.6,43.2,-43.2,3.54,0.93,-0.31,417.0,,,7.13,5.64,-1.8,35.0,1.0,q1_q17_dr25_tce,5662.0,169.0,-152.0,4.56,0.042,-0.168,0.84,0.22,-0.073,294.8161,45.306122,15.5,232.3683765024547,0.05658442241816058,0.1425427458947012,2.0141242937853105
6949061,K01960.01,Kepler-343 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.96847034,3.092e-05,-3.092e-05,139.39473,0.00253,-0.00253,0.558,0.057,-0.45,4.4073,0.082,-0.082,234.3,6.8,-6.8,2.17,0.35,-0.39,1024.0,,,259.95,116.38,-98.45,38.2,1.0,q1_q17_dr25_tce,5808.0,105.0,-117.0,4.185,0.176,-0.108,1.374,0.221,-0.246,291.96069,42.43301,14.128,53.161799741338235,0.24195876417427056,0.12660812742495406,119.79262672811059
7269493,K01961.01,Kepler-1027 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.907810683,3.168e-06,-3.168e-06,131.63784,0.00141,-0.00141,0.41,0.037,-0.41,1.8707,0.0447,-0.0447,120.5,3.5,-3.5,0.91,0.09,-0.04,1268.0,,,609.28,188.3,-95.41,40.9,1.0,q1_q17_dr25_tce,5435.0,97.0,-119.0,4.578,0.01,-0.095,0.824,0.086,-0.033,287.57117,42.813919,12.852,64.41439033516865,0.47698653126789314,0.21916929491634146,669.5384615384614
5513648,K01962.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,32.85862571,9.207e-05,-9.207e-05,133.51202,0.00232,-0.00232,0.955,0.017,-0.666,3.1483,0.0838,-0.0838,162.8,5.1,-5.1,2.31,0.15,-0.1,691.0,,,53.85,10.06,-7.41,36.4,1.0,q1_q17_dr25_tce,5899.0,79.0,-79.0,4.135,0.027,-0.027,1.414,0.086,-0.065,284.23398,40.79454,10.77,51.71044690785504,0.07030117511265811,0.30333830956389163,23.31168831168831
9164836,K00213.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,48.118812545,3.441e-06,-3.441e-06,170.8396102,5.81e-05,-5.81e-05,1.079,0.02,-0.024,5.27958,0.00291,-0.00291,69851.0,37.4,-37.4,45.18,13.93,-4.67,490.0,,,13.6,12.3,-3.92,2145.1,1.0,q1_q17_dr25_tce,6003.0,162.0,-180.0,4.536,0.05,-0.213,0.872,0.269,-0.09,295.71225,45.589771,14.474,13230.408479462381,0.9389259129731918,0.20437231749495224,0.3010181496237273
